blk_street,latitude,longitude,
324A SENGKANG EAST WAY,1.393476,103.892043,
311D ANCHORVALE LANE,1.391837,103.88439,
309D ANCHORVALE RD,1.3907626,103.8857982,
319C ANCHORVALE DR,1.390292,103.890438,
320D ANCHORVALE DR,1.390908,103.891812,
321A ANCHORVALE DR,1.390038,103.89154,
183A RIVERVALE CRES,1.39161,103.90794,
323B SENGKANG EAST WAY,1.392507,103.892725,
315C ANCHORVALE RD,1.3924077,103.8878908,
116 ANG MO KIO AVE 4,1.3734171,103.8364347,
87 TELOK BLANGAH HTS,1.27689,103.8087208,
88 TELOK BLANGAH HTS,1.2774773,103.808268,
183 JELEBU RD,1.3799312,103.7633584,
474 SEGAR RD,1.3885285,103.7724115,
683C CHOA CHU KANG CRES,1.4046887,103.7463523,
687C CHOA CHU KANG DR,1.4037145,103.7513463,
690C CHOA CHU KANG CRES,1.4026579,103.7518617,
458 CLEMENTI AVE 3,1.3115735,103.766889,
276B JURONG WEST AVE 3,1.352792,103.7041658,
674B JURONG WEST ST 65,1.3451176,103.7020869,
652A JURONG WEST ST 61,1.3366404,103.6984653,
653C JURONG WEST ST 61,1.3354764,103.6969267,
658C JURONG WEST ST 65,1.3368488,103.7004561,
671A JURONG WEST ST 65,1.3441637,103.702358,
126B EDGEDALE PLAINS,1.394273,103.9111999,
103B EDGEFIELD PLAINS,1.3978525,103.9047474,
199C PUNGGOL FIELD,1.4005749,103.905878,
175A PUNGGOL FIELD,1.397376,103.90892,
311B ANCHORVALE LANE,1.391837,103.88439,
314C ANCHORVALE LINK,1.3916599,103.888853,
314B ANCHORVALE LINK,1.3911551,103.8885601,
689F WOODLANDS DR 75,1.4435595,103.8086774,
182 JELEBU RD,1.379934,103.763274,
185 JELEBU RD,1.3793512,103.762272,
181 JELEBU RD,1.3792736,103.7629963,
481 SEGAR RD,1.3894105,103.7720494,
685C CHOA CHU KANG CRES,1.4034466,103.748627,
683A CHOA CHU KANG CRES,1.4037962,103.7455254,
673B JURONG WEST ST 65,1.3444603,103.7017246,
658A JURONG WEST ST 65,1.3368458,103.700999,
12 FARRER PK RD,1.3121932,103.8518338,
175C PUNGGOL FIELD,1.3980701,103.9080165,
109A EDGEDALE PLAINS,1.3945366,103.9102307,
128A PUNGGOL FIELD WALK,1.3934819,103.9124505,
128C PUNGGOL FIELD WALK,1.3926025,103.9124505,
423 CANBERRA RD,1.4536959,103.8181393,
324B SENGKANG EAST WAY,1.392562,103.892359,
325C SENGKANG EAST WAY,1.3933079,103.8913948,
313B ANCHORVALE RD,1.3913689,103.8880027,
318A ANCHORVALE LINK,1.393729,103.8896029,
318C ANCHORVALE LINK,1.393372,103.88914,
157A RIVERVALE CRES,1.3876446,103.9082817,
157D RIVERVALE CRES,1.388157,103.907918,
766 WOODLANDS CIRCLE,1.4461911,103.7971298,
685C WOODLANDS DR 73,1.4417334,103.8057324,
687C WOODLANDS DR 75,1.4417289,103.8064569,
689E WOODLANDS DR 75,1.4439551,103.8084944,
510 ANG MO KIO AVE 8,1.3734149,103.8492068,
393 BT BATOK WEST AVE 5,1.366553,103.7532793,
23 JLN MEMBINA,1.284836,103.8268087,
477 SEGAR RD,1.3893302,103.7732263,
686B CHOA CHU KANG CRES,1.4045482,103.7485578,
686D CHOA CHU KANG CRES,1.4041467,103.748241,
687A CHOA CHU KANG DR,1.4044936,103.7501072,
980C BUANGKOK CRES,1.3801143,103.8809156,
276D JURONG WEST ST 25,1.3536146,103.7044599,
275C JURONG WEST ST 25,1.3530924,103.7028989,
656C JURONG WEST ST 61,1.3360457,103.7000035,
101A PUNGGOL FIELD,1.3979874,103.905967,
102B PUNGGOL FIELD,1.399207,103.905341,
196C PUNGGOL FIELD,1.399299,103.9075189,
589A MONTREAL DR,1.4498351,103.8258397,
589B MONTREAL DR,1.4496863,103.8253847,
184C RIVERVALE CRES,1.392731,103.907717,
317A ANCHORVALE RD,1.39392,103.8876954,
317B ANCHORVALE RD,1.393881,103.8887533,
686A WOODLANDS DR 73,1.4421015,103.8055513,
383 BT BATOK WEST AVE 5,1.3622966,103.7521786,
85 TELOK BLANGAH HTS,1.2772555,103.8087208,
476 SEGAR RD,1.3890201,103.7729774,
479 SEGAR RD,1.3897,103.7726831,
690A CHOA CHU KANG CRES,1.4028507,103.7517119,
655A JURONG WEST ST 61,1.335541,103.698465,
815 JELLICOE RD,1.3068711,103.8616176,
816 JELLICOE RD,1.307099,103.8611667,
171C EDGEDALE PLAINS,1.3947956,103.9133568,
196A PUNGGOL FIELD,1.3993594,103.9067857,
199D PUNGGOL FIELD,1.400438,103.906198,
106B PUNGGOL FIELD,1.3972472,103.9078606,
173C PUNGGOL FIELD,1.3962603,103.9106273,
178 EDGEFIELD PLAINS,1.3993866,103.9087588,
112 EDGEFIELD PLAINS,1.3962889,103.907121,
166A PUNGGOL CTRL,1.3947758,103.9156265,
171B EDGEDALE PLAINS,1.3950921,103.912813,
105D EDGEFIELD PLAINS,1.397401,103.905293,
101C PUNGGOL FIELD,1.3981809,103.906593,
197A PUNGGOL FIELD,1.3999996,103.9069255,
199A PUNGGOL FIELD,1.399726,103.9059769,
199B PUNGGOL FIELD,1.399966,103.90568,
106A PUNGGOL FIELD,1.3966937,103.9085083,
110D PUNGGOL FIELD,1.395298,103.910458,
173D PUNGGOL FIELD,1.39585,103.910849,
128D PUNGGOL FIELD WALK,1.3929717,103.9119974,
509B WELLINGTON CIRCLE,1.453237,103.821071,
183C RIVERVALE CRES,1.390827,103.9084869,
317D ANCHORVALE RD,1.3934574,103.8876895,
325B SENGKANG EAST WAY,1.3929689,103.89061,
314A ANCHORVALE LINK,1.390977,103.88928,
316A ANCHORVALE LINK,1.392474,103.889503,
313A ANCHORVALE RD,1.3915621,103.8875181,
310A ANCHORVALE RD,1.390935,103.88502,
158D RIVERVALE CRES,1.3885019,103.907337,
302D ANCHORVALE LINK,1.388203,103.889734,
262B COMPASSVALE ST,1.395249,103.895461,
687B WOODLANDS DR 75,1.4419076,103.8072266,
688A WOODLANDS DR 75,1.4439785,103.8073795,
689A WOODLANDS DR 75,1.4445088,103.8079963,
689C WOODLANDS DR 75,1.444873,103.8084491,
315B ANG MO KIO ST 31,1.364145,103.847474,
392 BT BATOK WEST AVE 5,1.3658965,103.7533232,
12 CANTONMENT CL,1.2744703,103.8400805,
480 SEGAR RD,1.389776,103.7722305,
630 SENJA RD,1.3867338,103.7597825,
684C CHOA CHU KANG CRES,1.4045361,103.747348,
375 HOUGANG ST 31,1.3632154,103.8894329,
655B JURONG WEST ST 61,1.3357554,103.6975432,
107B EDGEFIELD PLAINS,1.3971265,103.9070828,
102D PUNGGOL FIELD,1.3983645,103.9053397,
645 PUNGGOL CTRL,1.397783,103.916257,
104A EDGEFIELD PLAINS,1.396871,103.905393,
105B EDGEFIELD PLAINS,1.397269,103.906206,
101B PUNGGOL FIELD,1.3977293,103.9064437,
175D PUNGGOL FIELD,1.3983981,103.9078244,
134 EDGEDALE PLAINS,1.393284,103.911078,
118 EDGEFIELD PLAINS,1.395987,103.906013,
649 PUNGGOL CTRL,1.3972782,103.9148975,
502A WELLINGTON CIRCLE,1.4511253,103.8212412,
324D SENGKANG EAST WAY,1.3926233,103.8912897,
318D ANCHORVALE LINK,1.393038,103.889615,
310B ANCHORVALE RD,1.390936,103.884715,
403A FERNVALE LANE,1.3887726,103.8729812,
158C RIVERVALE CRES,1.3884668,103.9070114,
685B WOODLANDS DR 73,1.4413641,103.8060946,
687A WOODLANDS DR 75,1.4410632,103.8072719,
19 JLN MEMBINA,1.2856409,103.8262044,
22 JLN MEMBINA,1.2852783,103.8262063,
118B JLN MEMBINA,1.2820389,103.8260912,
118C JLN MEMBINA,1.2823678,103.8263583,
631 SENJA RD,1.3865839,103.7603257,
690D CHOA CHU KANG CRES,1.4021252,103.7520201,
344 CLEMENTI AVE 5,1.3180019,103.7690618,
980A BUANGKOK CRES,1.3796031,103.8805501,
108C MCNAIR RD,1.3199055,103.8594434,
171A EDGEDALE PLAINS,1.3945818,103.9123599,
104B EDGEFIELD PLAINS,1.396493,103.905416,
101D PUNGGOL FIELD,1.3985575,103.9061667,
110B PUNGGOL FIELD,1.395862,103.909761,
130 EDGEDALE PLAINS,1.393372,103.909791,
135 EDGEDALE PLAINS,1.3921233,103.9098903,
116 EDGEFIELD PLAINS,1.395244,103.906758,
114 EDGEFIELD PLAINS,1.3961984,103.9074254,
298 PUNGGOL CTRL,1.4025751,103.9056083,
107C EDGEFIELD PLAINS,1.3968849,103.9071942,
107D EDGEFIELD PLAINS,1.39672,103.908331,
110C PUNGGOL FIELD,1.395536,103.910105,
641C PUNGGOL DR,1.3991522,103.9164728,
115 EDGEFIELD PLAINS,1.3952069,103.9073329,
485 ADMIRALTY LINK,1.456566,103.8157312,
482 ADMIRALTY LINK,1.4553281,103.8154224,
319A ANCHORVALE DR,1.3907383,103.8899481,
184A RIVERVALE CRES,1.3922053,103.9074785,
159A RIVERVALE CRES,1.387889,103.9073163,
764 WOODLANDS CIRCLE,1.4451644,103.7969487,
686C WOODLANDS DR 73,1.4423139,103.8068191,
483 SEGAR RD,1.3888055,103.772072,
805 KING GEORGE'S AVE,1.3082825,103.860886,
138 EDGEDALE PLAINS,1.3933572,103.9097454,
163B PUNGGOL CTRL,1.3956723,103.91381,
642A PUNGGOL DR,1.3981294,103.9167213,
105C EDGEFIELD PLAINS,1.397623,103.905595,
176C EDGEFIELD PLAINS,1.3986352,103.9086442,
106C PUNGGOL FIELD,1.397392,103.9075484,
163A PUNGGOL CTRL,1.395757,103.9149655,
296 PUNGGOL CTRL,1.401593,103.905263,
192 PUNGGOL CTRL,1.3998519,103.9094497,
17 DOVER CRES,1.3076785,103.782914,
491 ADMIRALTY LINK,1.4561222,103.8175959,
184B RIVERVALE CRES,1.392321,103.907265,
313C ANCHORVALE RD,1.3919558,103.8880837,
157B RIVERVALE CRES,1.387611,103.908128,
686B WOODLANDS DR 73,1.4426114,103.8061852,
689B WOODLANDS DR 75,1.4445799,103.8083586,
391 BT BATOK WEST AVE 5,1.3658973,103.7527548,
20 JLN MEMBINA,1.2857166,103.8257516,
21 JLN MEMBINA,1.2851341,103.8258441,
979A BUANGKOK CRES,1.3796091,103.878829,
980D BUANGKOK CRES,1.3804415,103.8809583,
656B JURONG WEST ST 61,1.3359759,103.69937,
653A JURONG WEST ST 61,1.3369442,103.6965653,
13 FARRER PK RD,1.3116836,103.8513808,
109B EDGEDALE PLAINS,1.3948906,103.9097692,
102A PUNGGOL FIELD,1.398928,103.905917,
175B PUNGGOL FIELD,1.397707,103.908513,
117 EDGEFIELD PLAINS,1.395671,103.906299,
174B EDGEDALE PLAINS,1.396587,103.9109,
320C ANCHORVALE DR,1.3911172,103.8913358,
764A WOODLANDS CIRCLE,1.4456066,103.796677,
118D JLN MEMBINA,1.2826578,103.8268112,
617 BT PANJANG RING RD,1.3855799,103.7627247,
692A CHOA CHU KANG CRES,1.4002592,103.751296,
691B CHOA CHU KANG CRES,1.4015599,103.7514997,
211 HOUGANG ST 21,1.359637,103.8877113,
981C BUANGKOK CRES,1.380449,103.8796898,
63 TEBAN GDNS RD,1.3211268,103.7394103,
656D JURONG WEST ST 61,1.335643,103.6998675,
11 FARRER PK RD,1.3124843,103.8521055,
813 JELLICOE RD,1.3073806,103.8620706,
638B PUNGGOL DR,1.3999676,103.9152164,
638C PUNGGOL DR,1.3998244,103.9154808,
642B PUNGGOL DR,1.3983563,103.9163717,
486 ADMIRALTY LINK,1.4561147,103.816047,
484 ADMIRALTY LINK,1.4571649,103.8152412,
765 WOODLANDS CIRCLE,1.4459555,103.7966544,
690A WOODLANDS DR 75,1.4436256,103.8083586,
347 ANG MO KIO AVE 3,1.3673378,103.8485727,
622 BT BATOK CTRL,1.3506024,103.7483801,
473 SEGAR RD,1.3883102,103.7721399,
629 SENJA RD,1.3865534,103.7592846,
690B CHOA CHU KANG CRES,1.4031367,103.7519856,
978D BUANGKOK CRES,1.3801212,103.8793727,
978C BUANGKOK CRES,1.3800486,103.8788289,
637 JURONG WEST ST 61,1.3414719,103.6978317,
174C EDGEDALE PLAINS,1.3970576,103.9101631,
109D EDGEDALE PLAINS,1.39551,103.908885,
197B PUNGGOL FIELD,1.400066,103.906531,
193 EDGEFIELD PLAINS,1.399846,103.908859,
295 PUNGGOL CTRL,1.402065,103.904443,
121 LOR 2 TOA PAYOH,1.3391936,103.8461722,
767 WOODLANDS CIRCLE,1.4462623,103.797492,
690D WOODLANDS DR 75,1.4426008,103.8079058,
77A REDHILL RD,1.288475,103.817419,
981A BUANGKOK CRES,1.3804805,103.8805506,
653B JURONG WEST ST 61,1.3362107,103.696746,
271C JURONG WEST ST 24,1.3502146,103.7043728,
108B MCNAIR RD,1.32016,103.8590612,
161B PUNGGOL CTRL,1.3958567,103.9152405,
294 PUNGGOL CTRL,1.402564,103.90465,
172C EDGEDALE PLAINS,1.3954612,103.9123599,
103A EDGEFIELD PLAINS,1.3982917,103.904838,
637B PUNGGOL DR,1.3994834,103.9148457,
18 DOVER CRES,1.3081155,103.7832761,
493 ADMIRALTY LINK,1.4564961,103.8165091,
314D ANCHORVALE LINK,1.391575,103.889396,
318B ANCHORVALE LINK,1.3939733,103.8892884,
689D WOODLANDS DR 75,1.444284,103.8087208,
688C WOODLANDS DR 75,1.4434121,103.8072719,
386 BT BATOK WEST AVE 5,1.3639067,103.7525406,
625 SENJA RD,1.3856672,103.760371,
691A CHOA CHU KANG CRES,1.4012113,103.7515223,
271A JURONG WEST ST 24,1.3508208,103.7040787,
271D JURONG WEST ST 24,1.3501561,103.7049836,
642D PUNGGOL DR,1.3988534,103.9158815,
173A PUNGGOL FIELD,1.3971649,103.9093692,
173B PUNGGOL FIELD,1.396488,103.909905,
646 PUNGGOL CTRL,1.3981522,103.9158038,
641A PUNGGOL DR,1.3985848,103.916982,
186 PUNGGOL CTRL,1.3985436,103.9110746,
492 ADMIRALTY LINK,1.4564927,103.8170525,
509A WELLINGTON CIRCLE,1.4529646,103.8205905,
355A SEMBAWANG WAY,1.449646,103.818602,
403C FERNVALE LANE,1.3882223,103.8729006,
407B FERNVALE RD,1.3889896,103.8752331,
315B ANCHORVALE RD,1.3921839,103.8883146,
157C RIVERVALE CRES,1.387868,103.907752,
690F WOODLANDS DR 75,1.442966,103.808473,
981B BUANGKOK CRES,1.3804832,103.8800975,
172A EDGEDALE PLAINS,1.3953196,103.9115443,
132 EDGEDALE PLAINS,1.3932361,103.9109131,
107A EDGEFIELD PLAINS,1.3973701,103.9069138,
293 PUNGGOL CTRL,1.403091,103.904967,
643 PUNGGOL CTRL,1.3975103,103.9157647,
19 DOVER CRES,1.3078208,103.7836383,
316B ANCHORVALE LINK,1.393008,103.888944,
690E WOODLANDS DR 75,1.4422337,103.8079058,
17A TELOK BLANGAH CRES,1.2773322,103.8213997,
984A BUANGKOK LINK,1.3820176,103.8810943,
271B JURONG WEST ST 24,1.3505448,103.7042823,
272B JURONG WEST ST 24,1.3505958,103.7049836,
161A PUNGGOL CTRL,1.3958974,103.9149316,
176A EDGEFIELD PLAINS,1.3990094,103.9083036,
110A PUNGGOL FIELD,1.396123,103.909388,
297 PUNGGOL CTRL,1.402215,103.905466,
191 PUNGGOL CTRL,1.3999359,103.9100635,
412A FERNVALE LINK,1.3892188,103.8779256,
315A ANCHORVALE RD,1.3919653,103.8890373,
690C WOODLANDS DR 75,1.4429678,103.8079058,
688E WOODLANDS DR 75,1.4438487,103.8079058,
384 BT BATOK WEST AVE 5,1.3628829,103.7521786,
626 SENJA RD,1.3854703,103.7597445,
272C JURONG WEST ST 24,1.3508192,103.7048007,
272D JURONG WEST ST 24,1.3511113,103.7045311,
651 PUNGGOL CTRL,1.3968362,103.91526,
201C PUNGGOL FIELD,1.399327,103.903734,
183 EDGEFIELD PLAINS,1.3987192,103.9097935,
313D ANCHORVALE RD,1.392022,103.887708,
158B RIVERVALE CRES,1.388555,103.906694,
16 MARSILING LANE,1.4423455,103.7779343,
690B WOODLANDS DR 75,1.4433331,103.8081775,
979C BUANGKOK CRES,1.3795663,103.879871,
272A JURONG WEST ST 24,1.3504482,103.7051646,
299 PUNGGOL CTRL,1.40272,103.9053,
638A PUNGGOL DR,1.3999954,103.9146934,
201D PUNGGOL FIELD,1.3995476,103.9032068,
202B PUNGGOL FIELD,1.399083,103.904194,
504A MONTREAL DR,1.4513637,103.823894,
588B MONTREAL DR,1.4504221,103.825113,
413B FERNVALE LINK,1.3898013,103.8785598,
688B WOODLANDS DR 75,1.443341,103.8069096,
688F WOODLANDS DR 75,1.4440807,103.8079268,
106 BEDOK NTH AVE 4,1.334388,103.9370129,
621 BT BATOK CTRL,1.3501815,103.7482101,
385 BT BATOK WEST AVE 5,1.3634691,103.7521786,
4A BOON TIONG RD,1.2866293,103.8325399,
627 SENJA RD,1.3856183,103.7591582,
16 JLN TENTERAM,1.328185,103.8593724,
201A PUNGGOL FIELD,1.400391,103.903572,
642C PUNGGOL DR,1.3986239,103.916164,
103C EDGEFIELD PLAINS,1.3974138,103.9045661,
160B PUNGGOL CTRL,1.3953655,103.9160757,
637D PUNGGOL DR,1.3991121,103.9154509,
181 EDGEFIELD PLAINS,1.3992692,103.9091581,
312A ANCHORVALE LANE,1.391746,103.8851789,
406B FERNVALE RD,1.3887022,103.8742486,
541 BEDOK NTH ST 3,1.3313958,103.9229638,
654A JURONG WEST ST 61,1.3361282,103.6983747,
654B JURONG WEST ST 61,1.3362045,103.6978318,
182 EDGEFIELD PLAINS,1.39864,103.909173,
162A PUNGGOL CTRL,1.3966224,103.9142631,
641B PUNGGOL DR,1.3988574,103.9167447,
207B COMPASSVALE LANE,1.384789,103.898214,
316C ANCHORVALE LINK,1.3930148,103.8883422,
405C FERNVALE LANE,1.3892925,103.8734177,
406C FERNVALE RD,1.388826,103.8745525,
291C COMPASSVALE ST,1.396363,103.898608,
514 BEDOK NTH AVE 2,1.3322394,103.9289458,
620 BT BATOK CTRL,1.3496864,103.7484252,
190 PUNGGOL CTRL,1.3997238,103.9103904,
403B FERNVALE LANE,1.388881,103.872916,
408B FERNVALE RD,1.3890749,103.8760224,
101 BEDOK NTH AVE 4,1.3344559,103.9379194,
39 JLN TIGA,1.307757,103.8850026,
985B BUANGKOK CRES,1.3811783,103.8798729,
984D BUANGKOK LINK,1.3823005,103.8808241,
204B PUNGGOL FIELD,1.398608,103.903342,
188 PUNGGOL CTRL,1.399395,103.910606,
18 GHIM MOH RD,1.3102163,103.7870789,
508C WELLINGTON CIRCLE,1.452924,103.821189,
207D COMPASSVALE LANE,1.3843939,103.897511,
407A FERNVALE RD,1.3883477,103.8753009,
52 LOR 6 TOA PAYOH,1.338258,103.8524918,
688D WOODLANDS DR 75,1.4435573,103.8075436,
705 YISHUN AVE 5,1.4291107,103.829551,
103 YISHUN RING RD,1.4319016,103.8289483,
395 BT BATOK WEST AVE 5,1.3664447,103.7524473,
671A KLANG LANE,1.308777,103.8522,
984C BUANGKOK LINK,1.3824569,103.881278,
985A BUANGKOK CRES,1.3812158,103.8801881,
984B BUANGKOK LINK,1.3820572,103.880596,
184 EDGEFIELD PLAINS,1.398107,103.909755,
637A PUNGGOL DR,1.3995632,103.9145446,
637C PUNGGOL DR,1.3992421,103.9152172,
185 EDGEFIELD PLAINS,1.397788,103.9100179,
207A COMPASSVALE LANE,1.3853205,103.897929,
394 BT BATOK WEST AVE 5,1.3664096,103.7527361,
387 BT BATOK WEST AVE 5,1.3648976,103.7525889,
390 BT BATOK WEST AVE 5,1.3653291,103.7524912,
981D BUANGKOK CRES,1.3805254,103.8792675,
466A SEMBAWANG DR,1.455266,103.8136111,
510B WELLINGTON CIRCLE,1.4538997,103.8207657,
506A WELLINGTON CIRCLE,1.4518966,103.8241167,
412B FERNVALE LINK,1.3898046,103.8780162,
413A FERNVALE LINK,1.3891417,103.8785598,
388 BT BATOK WEST AVE 5,1.3648491,103.7520816,
2A UPP BOON KENG RD,1.3138711,103.8720817,
187 PUNGGOL CTRL,1.398706,103.910779,
202A COMPASSVALE DR,1.38875,103.893254,
654C JURONG WEST ST 61,1.3359879,103.6972889,
160A PUNGGOL CTRL,1.3956609,103.9157132,
510A WELLINGTON CIRCLE,1.4536029,103.8203228,
404A FERNVALE LANE,1.3884049,103.873819,
406A FERNVALE RD,1.3879457,103.8742732,
461 CLEMENTI AVE 3,1.3111375,103.7663458,
121 YUAN CHING RD,1.3357804,103.7240521,
652 PUNGGOL CTRL,1.39697,103.915662,
466B SEMBAWANG DR,1.4551225,103.8130677,
483 ADMIRALTY LINK,1.4560624,103.8154224,
503A CANBERRA LINK,1.4505169,103.8216714,
183 BEDOK NTH RD,1.3263854,103.9418172,
202A PUNGGOL FIELD,1.3998347,103.9045015,
203B PUNGGOL FIELD,1.397986,103.903626,
146 LOR 2 TOA PAYOH,1.3346564,103.8465287,
38 BEDOK STH RD,1.3209933,103.9386438,
916 JURONG WEST ST 91,1.3406806,103.6880004,
671B JURONG WEST ST 65,1.3441299,103.7018603,
180 BEDOK NTH RD,1.3267569,103.94082,
671C JURONG WEST ST 65,1.3440223,103.7014531,
647 PUNGGOL CTRL,1.3980326,103.9153894,
268D COMPASSVALE LINK,1.384911,103.895782,
405B FERNVALE LANE,1.3891146,103.8736736,
204D COMPASSVALE DR,1.387542,103.895347,
324C SENGKANG EAST WAY,1.39255,103.8918,
145 LOR 2 TOA PAYOH,1.3352801,103.8461205,
35 EUNOS CRES,1.321131,103.9012131,
19 JLN TENTERAM,1.3276963,103.8593314,
166B PUNGGOL CTRL,1.3947495,103.9151802,
48 STRATHMORE AVE,1.2937866,103.8078152,
262C COMPASSVALE ST,1.394689,103.895101,
152 LOR 2 TOA PAYOH,1.3341078,103.8458551,
185 BEDOK NTH RD,1.3261717,103.94082,
201B PUNGGOL FIELD,1.4001321,103.9039003,
207C COMPASSVALE LANE,1.384616,103.897945,
306B ANCHORVALE LINK,1.389553,103.888609,
113 BEDOK NTH ST 2,1.3303742,103.9352001,
114 BEDOK NTH ST 2,1.3305163,103.9359252,
47 JLN TIGA,1.3088202,103.8849492,
2C UPP BOON KENG RD,1.3132806,103.8718968,
403D FERNVALE LANE,1.3883967,103.8731682,
409A FERNVALE RD,1.3892231,103.8772007,
165A PUNGGOL CTRL,1.3952181,103.914793,
508B WELLINGTON CIRCLE,1.4527712,103.8207389,
182 BEDOK NTH RD,1.3269349,103.9416812,
274A JURONG WEST AVE 3,1.3523739,103.7036002,
708 YISHUN AVE 5,1.4288708,103.8276458,
90 TANGLIN HALT RD,1.3006381,103.7990313,
50 STRATHMORE AVE,1.2938915,103.8086755,
466C SEMBAWANG DR,1.4559308,103.8129772,
147 LOR 2 TOA PAYOH,1.3343684,103.8450852,
181 BEDOK NTH RD,1.326608,103.9412733,
462 CLEMENTI AVE 3,1.31114,103.7658932,
33 EUNOS CRES,1.3202551,103.9007603,
36 EUNOS CRES,1.3211284,103.9016662,
415 PANDAN GDNS,1.320736,103.7482636,
502 JURONG WEST AVE 1,1.3504465,103.7181955,
165B PUNGGOL CTRL,1.3951497,103.9144449,
203A PUNGGOL FIELD,1.3985422,103.9038958,
89 TANGLIN HALT RD,1.3012964,103.7990313,
52 STRATHMORE AVE,1.2933452,103.808268,
508A WELLINGTON CIRCLE,1.4526432,103.8203173,
466D SEMBAWANG DR,1.455854,103.8135205,
156 RIVERVALE CRES,1.3910197,103.9075567,
408A FERNVALE RD,1.3887805,103.8762033,
702 YISHUN AVE 5,1.4298035,103.8294829,
48 LOWER DELTA RD,1.2889321,103.8260187,
302 UBI AVE 1,1.3300585,103.9010319,
49 JLN TIGA,1.3088593,103.885355,
51 STRATHMORE AVE,1.2934517,103.8088567,
268B COMPASSVALE LINK,1.384401,103.896332,
405A FERNVALE LANE,1.3891623,103.8737575,
154 BT BATOK ST 11,1.3476801,103.7439857,
151 RIVERVALE CRES,1.392068,103.905923,
301 UBI AVE 1,1.3307113,103.9020287,
914 JURONG WEST ST 91,1.3414562,103.6878931,
205A PUNGGOL FIELD,1.3986659,103.9021628,
409B FERNVALE RD,1.3896184,103.8768457,
80 MARINE PARADE CTRL,1.3022961,103.9078286,
154 RIVERVALE CRES,1.3911495,103.9067677,
150 RIVERVALE CRES,1.3924541,103.9060434,
265B COMPASSVALE LINK,1.38223,103.895741,
268A COMPASSVALE LINK,1.384262,103.896552,
267A COMPASSVALE LINK,1.3830174,103.8978602,
201B TAMPINES ST 21,1.3530815,103.9532402,
6A BOON TIONG RD,1.2868551,103.8313625,
45 JLN TIGA,1.3086411,103.8845402,
3C UPP BOON KENG RD,1.3139023,103.873033,
3D UPP BOON KENG RD,1.313468,103.872905,
15 MARINE TER,1.3048576,103.9139459,
75A REDHILL RD,1.2880406,103.8153318,
34 EUNOS CRES,1.3209863,103.9007594,
627 JURONG WEST ST 65,1.3419785,103.6989175,
204A PUNGGOL FIELD,1.3987876,103.9031057,
265C COMPASSVALE LINK,1.382146,103.896062,
204 TAMPINES ST 21,1.3522152,103.9516301,
163 WOODLANDS ST 13,1.4331045,103.774029,
156 WOODLANDS ST 13,1.434253,103.774323,
226B ANG MO KIO AVE 1,1.367338,103.8395759,
152 BT BATOK ST 11,1.3487514,103.7442582,
304 UBI AVE 1,1.3295534,103.9015013,
204C PUNGGOL FIELD,1.398027,103.903097,
269D COMPASSVALE LINK,1.3834696,103.8967576,
408C FERNVALE RD,1.3892188,103.8764754,
122 YUAN CHING RD,1.336038,103.7238712,
2D UPP BOON KENG RD,1.3132838,103.8724441,
49 STRATHMORE AVE,1.2941493,103.8083586,
18 MARSILING LANE,1.443392,103.7778664,
274C JURONG WEST ST 25,1.3528489,103.7038264,
3A UPP BOON KENG RD,1.3140511,103.87258,
204D PUNGGOL FIELD,1.398236,103.9026839,
266A COMPASSVALE BOW,1.382474,103.896852,
269A COMPASSVALE LINK,1.383666,103.895533,
269C COMPASSVALE LINK,1.383502,103.896391,
164 WOODLANDS ST 13,1.433084,103.774212,
166 WOODLANDS ST 13,1.4336992,103.7753992,
153 RIVERVALE CRES,1.3914781,103.9064695,
265D COMPASSVALE BOW,1.381978,103.896452,
269B COMPASSVALE LINK,1.383666,103.895533,
302C ANCHORVALE LINK,1.3880786,103.8902351,
26 NEW UPP CHANGI RD,1.3233469,103.9343062,
31 EUNOS CRES,1.3206345,103.9017341,
268C COMPASSVALE LINK,1.384657,103.8960479,
307B ANCHORVALE RD,1.389574,103.887468,
340 ANG MO KIO AVE 1,1.3644756,103.8494785,
18 JLN TENTERAM,1.3279514,103.8600775,
267B COMPASSVALE LINK,1.383156,103.897525,
19 MARSILING LANE,1.4436697,103.7774816,
389 BT BATOK WEST AVE 5,1.3653721,103.7522773,
6B BOON TIONG RD,1.2866383,103.8309096,
4B BOON TIONG RD,1.2866323,103.8319965,
76A REDHILL RD,1.288727,103.8168261,
636B PUNGGOL DR,1.4004868,103.9137415,
91 TANGLIN HALT RD,1.3007818,103.7994841,
264F COMPASSVALE BOW,1.381716,103.8952879,
2B UPP BOON KENG RD,1.3136927,103.8716686,
3B UPP BOON KENG RD,1.3143059,103.8728065,
265A COMPASSVALE LINK,1.3825738,103.8951981,
26A JLN MEMBINA,1.283066,103.826076,
43 JLN TIGA,1.3081302,103.8847179,
677B JURONG WEST ST 64,1.34547,103.7045301,
155 RIVERVALE CRES,1.3908115,103.9073515,
338 ANG MO KIO AVE 1,1.363639,103.8487619,
37 CIRCUIT RD,1.328128,103.8867599,
152 RIVERVALE CRES,1.391738,103.90621,
32 EUNOS CRES,1.3205992,103.901417,
986C JURONG WEST ST 93,1.3371138,103.6957283,
675A JURONG WEST ST 64,1.3454393,103.7034895,
195D PUNGGOL RD,1.401523,103.906977,
265E COMPASSVALE BOW,1.381906,103.896722,
